Date,Ticker,Close,Strategy,Short_Window,Long_Window,Raw_Signal,Position,Trade_Shares,Shares,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2023-03-22,AAPL,155.43296813964844,MovingAverage,5,20,1,1,0,3234,122.97974014270585,502793.19870376575,-0.009101261029115681,4.0279319870376575
2023-03-23,AAPL,156.51620483398438,MovingAverage,5,20,1,1,0,3234,122.97974014270585,506296.3861732482,0.0069674519832683135,4.062963861732482
2023-03-24,AAPL,157.81622314453125,MovingAverage,5,20,1,1,0,3234,122.97974014270585,510500.64538955677,0.008303948697097718,4.105006453895568
2023-03-27,AAPL,155.8761444091797,MovingAverage,5,20,1,1,0,3234,122.97974014270585,504226.4307594298,-0.012290316744534513,4.042264307594298
2023-03-28,AAPL,155.2556610107422,MovingAverage,5,20,1,1,0,3234,122.97974014270585,502219.78744888294,-0.003979647214297333,4.022197874488829
2023-03-29,AAPL,158.3283233642578,MovingAverage,5,20,1,1,0,3234,122.97974014270585,512156.7775001525,0.01978613806068119,4.121567775001525
2023-03-30,AAPL,159.8941192626953,MovingAverage,5,20,1,1,0,3234,122.97974014270585,517220.56143569935,0.009887175486114508,4.172205614356994
2023-03-31,AAPL,162.3955841064453,MovingAverage,5,20,1,1,0,3234,122.97974014270585,525310.2987403868,0.015640788297804686,4.253102987403868
2023-04-03,AAPL,163.64625549316406,MovingAverage,5,20,1,1,0,3234,122.97974014270585,529354.9700050353,0.007699584939314885,4.293549700050352
2023-04-04,AAPL,163.11448669433594,MovingAverage,5,20,1,1,0,3234,122.97974014270585,527635.2297096251,-0.003248746857697049,4.276352297096251
2023-04-05,AAPL,161.2728729248047,MovingAverage,5,20,1,1,0,3234,122.97974014270585,521679.45077896107,-0.0112876824656718,4.2167945077896105
2023-04-06,AAPL,162.15919494628906,MovingAverage,5,20,1,1,0,3234,122.97974014270585,524545.8161964415,0.005494495543576505,4.245458161964415
2023-04-10,AAPL,159.56915283203125,MovingAverage,5,20,1,1,0,3234,122.97974014270585,516169.61999893177,-0.015968473942365558,4.161696199989318
2023-04-11,AAPL,158.3578338623047,MovingAverage,5,20,1,1,0,3234,122.97974014270585,512252.21445083607,-0.007589376430375383,4.122522144508361
2023-04-12,AAPL,157.66844177246094,MovingAverage,5,20,1,1,0,3234,122.97974014270585,510022.7204322814,-0.004352336516387445,4.100227204322814
2023-04-13,AAPL,163.04554748535156,MovingAverage,5,20,1,1,0,3234,122.97974014270585,527412.2803077697,0.034095657269443524,4.274122803077697
2023-04-14,AAPL,162.7008819580078,MovingAverage,5,20,1,1,0,3234,122.97974014270585,526297.63199234,-0.002113428824181418,4.2629763199234
2023-04-17,AAPL,162.7205352783203,MovingAverage,5,20,1,1,0,3234,122.97974014270585,526361.1908302306,0.00012076595832288817,4.263611908302306
2023-04-18,AAPL,163.94175720214844,MovingAverage,5,20,1,1,0,3234,122.97974014270585,530310.6225318908,0.007503272981487674,4.303106225318907
2023-04-19,AAPL,165.0841064453125,MovingAverage,5,20,1,1,0,3234,122.97974014270585,534004.9799842833,0.006966402888093137,4.340049799842833
2023-04-20,AAPL,164.1189727783203,MovingAverage,5,20,1,1,0,3234,122.97974014270585,530883.7377052306,-0.005844968485396174,4.308837377052306
2023-04-21,AAPL,162.51373291015625,MovingAverage,5,20,1,1,0,3234,122.97974014270585,525692.391971588,-0.00977868667833448,4.25692391971588
2023-04-24,AAPL,162.81903076171875,MovingAverage,5,20,1,1,0,3234,122.97974014270585,526679.7252235411,0.0018781577725524023,4.266797252235412
2023-04-25,AAPL,161.28274536132812,MovingAverage,5,20,1,1,0,3234,122.97974014270585,521711.37823867786,-0.009433336327413278,4.217113782386779
2023-04-26,AAPL,161.2728729248047,MovingAverage,5,20,1,1,0,3234,122.97974014270585,521679.45077896107,-6.119755299294205e-05,4.2167945077896105
2023-04-27,AAPL,165.8522491455078,MovingAverage,5,20,1,1,0,3234,122.97974014270585,536489.153476715,0.028388510752417773,4.36489153476715
2023-04-28,AAPL,167.10299682617188,MovingAverage,5,20,1,1,0,3234,122.97974014270585,540534.0714759825,0.007539608159931044,4.405340714759825
2023-05-01,AAPL,167.0143585205078,MovingAverage,5,20,1,1,0,3234,122.97974014270585,540247.415195465,-0.0005303204657105542,4.4024741519546495
2023-05-02,AAPL,165.9803009033203,MovingAverage,5,20,1,1,0,3234,122.97974014270585,536903.2728614806,-0.006190020053635004,4.369032728614806
2023-05-03,AAPL,164.90682983398438,MovingAverage,5,20,1,1,0,3234,122.97974014270585,533431.6674232482,-0.006465979281016776,4.334316674232482
2023-05-04,AAPL,163.2720489501953,MovingAverage,5,20,1,1,0,3234,122.97974014270585,528144.7860450743,-0.009911075215523257,4.2814478604507435
2023-05-05,AAPL,170.9339141845703,MovingAverage,5,20,1,1,0,3234,122.97974014270585,552923.2582130431,0.04691605942665511,4.529232582130431
2023-05-08,AAPL,170.86492919921875,MovingAverage,5,20,1,1,0,3234,122.97974014270585,552700.1607704161,-0.0004034871735147938,4.527001607704161
2023-05-09,AAPL,169.16119384765625,MovingAverage,5,20,1,1,0,3234,122.97974014270585,547190.280643463,-0.009969022117295667,4.47190280643463
2023-05-10,AAPL,170.92405700683594,MovingAverage,5,20,1,1,0,3234,122.97974014270585,552891.3801002501,0.010418860967491783,4.528913801002501
2023-05-11,AAPL,171.1111297607422,MovingAverage,5,20,1,1,0,3234,122.97974014270585,553496.3733863829,0.0010942353379124192,4.53496373386383
2023-05-12,AAPL,170.1841583251953,MovingAverage,5,20,1,1,0,3234,122.97974014270585,550498.5477638243,-0.0054161612735010856,4.504985477638243
2023-05-15,AAPL,169.69107055664062,MovingAverage,5,20,1,1,0,3234,122.97974014270585,548903.9019203185,-0.0028967303364985098,4.489039019203185
2023-05-16,AAPL,169.69107055664062,MovingAverage,5,20,1,1,0,3234,122.97974014270585,548903.9019203185,0.0,4.489039019203185
2023-05-17,AAPL,170.30247497558594,MovingAverage,5,20,1,1,0,3234,122.97974014270585,550881.1838111876,0.0036022369014898636,4.5088118381118765
2023-05-18,AAPL,172.62986755371094,MovingAverage,5,20,1,1,0,3234,122.97974014270585,558407.9714088439,0.013663177866383602,4.584079714088439
2023-05-19,AAPL,172.73837280273438,MovingAverage,5,20,1,1,0,3234,122.97974014270585,558758.8773841857,0.0006284043088720104,4.587588773841857
2023-05-22,AAPL,171.7916259765625,MovingAverage,5,20,1,1,0,3234,122.97974014270585,555697.0981483458,-0.005479607322166347,4.556970981483459
2023-05-23,AAPL,169.1881103515625,MovingAverage,5,20,1,1,0,3234,122.97974014270585,547277.3286170958,-0.015151724850293036,4.472773286170958
2023-05-24,AAPL,169.46424865722656,MovingAverage,5,20,1,1,0,3234,122.97974014270585,548170.3598976134,0.0016317710122839557,4.481703598976134
2023-05-25,AAPL,170.59835815429688,MovingAverage,5,20,1,1,0,3234,122.97974014270585,551838.0700111388,0.0066908216529810716,4.518380700111388
2023-05-26,AAPL,173.0045928955078,MovingAverage,5,20,1,1,0,3234,122.97974014270585,559619.833164215,0.014101533721512016,4.5961983316421495
2023-05-30,AAPL,174.84877014160156,MovingAverage,5,20,1,1,0,3234,122.97974014270585,565583.9023780822,0.010657358550258955,4.655839023780821
2023-05-31,AAPL,174.79945373535156,MovingAverage,5,20,1,1,0,3234,122.97974014270585,565424.4131202697,-0.0002819904476452084,4.654244131202697
2023-06-01,AAPL,177.60015869140625,MovingAverage,5,20,1,1,0,3234,122.97974014270585,574481.8929481505,0.016018904769069975,4.7448189294815055
2023-06-02,AAPL,178.44827270507812,MovingAverage,5,20,1,1,0,3234,122.97974014270585,577224.6936683654,0.004774390200775969,4.772246936683653
2023-06-05,AAPL,177.09725952148438,MovingAverage,5,20,1,1,0,3234,122.97974014270585,572855.5170326232,-0.007569282263333754,4.728555170326231
2023-06-06,AAPL,176.7323760986328,MovingAverage,5,20,1,1,0,3234,122.97974014270585,571675.4840431212,-0.002059913807960667,4.7167548404312125
2023-06-07,AAPL,175.36155700683594,MovingAverage,5,20,1,1,0,3234,122.97974014270585,567242.2551002501,-0.007754799823699754,4.6724225510025015
2023-06-08,AAPL,178.07357788085938,MovingAverage,5,20,1,1,0,3234,122.97974014270585,576012.9306068419,0.015461957263817938,4.7601293060684196
2023-06-09,AAPL,178.4581756591797,MovingAverage,5,20,1,1,0,3234,122.97974014270585,577256.7198219298,0.0021593078019577217,4.772567198219298
2023-06-12,AAPL,181.2490234375,MovingAverage,5,20,1,1,0,3234,122.97974014270585,586282.3215370177,0.01563533416791074,4.862823215370177
2023-06-13,AAPL,180.77566528320312,MovingAverage,5,20,1,1,0,3234,122.97974014270585,584751.4812660216,-0.0026110974436049927,4.847514812660216
2023-06-14,AAPL,181.40679931640625,MovingAverage,5,20,1,1,0,3234,122.97974014270585,586792.5687294005,0.00349052123640603,4.867925687294005
2023-06-15,AAPL,183.4383544921875,MovingAverage,5,20,1,1,0,3234,122.97974014270585,593362.6181678771,0.01119654506310952,4.933626181678771
2023-06-16,AAPL,182.36338806152344,MovingAverage,5,20,1,1,0,3234,122.97974014270585,589886.1767311095,-0.005858881787163761,4.898861767311095
2023-06-20,AAPL,182.45216369628903,MovingAverage,5,20,1,1,0,3234,122.97974014270585,590173.2771339414,0.00048670474772416483,4.9017327713394145
2023-06-21,AAPL,181.41671752929688,MovingAverage,5,20,1,1,0,3234,122.97974014270585,586824.6442298888,-0.005673982597644178,4.868246442298888
2023-06-22,AAPL,184.4146423339844,MovingAverage,5,20,1,1,0,3234,122.97974014270585,596519.9330482483,0.01652161154731835,4.965199330482483
2023-06-23,AAPL,184.0990753173828,MovingAverage,5,20,1,1,0,3234,122.97974014270585,595499.3893165587,-0.001710829219862875,4.954993893165587
2023-06-26,AAPL,182.7085723876953,MovingAverage,5,20,1,1,0,3234,122.97974014270585,591002.5028419493,-0.007551454384815304,4.9100250284194935
2023-06-27,AAPL,185.45999145507812,MovingAverage,5,20,1,1,0,3234,122.97974014270585,599900.5921058654,0.015055924841481882,4.999005921058654
2023-06-28,AAPL,186.633544921875,MovingAverage,5,20,1,1,0,3234,122.97974014270585,603695.8640174865,0.006326501359664061,5.0369586401748645
2023-06-29,AAPL,186.96885681152344,MovingAverage,5,20,1,1,0,3234,122.97974014270585,604780.2626686095,0.0017962664907236192,5.047802626686095
2023-06-30,AAPL,191.28829956054688,MovingAverage,5,20,1,1,0,3234,122.97974014270585,618749.3405189513,0.023097774038959074,5.187493405189513
2023-07-03,AAPL,189.79916381835935,MovingAverage,5,20,1,1,0,3234,122.97974014270585,613933.4755287168,-0.0077832244414117735,5.139334755287168
2023-07-05,AAPL,188.684814453125,MovingAverage,5,20,1,1,0,3234,122.97974014270585,610329.669681549,-0.0058700266247320165,5.103296696815489
2023-07-06,AAPL,189.15817260742188,MovingAverage,5,20,1,1,0,3234,122.97974014270585,611860.509952545,0.0025082186677813922,5.118605099525451
2023-07-07,AAPL,188.04376220703125,MovingAverage,5,20,1,1,0,3234,122.97974014270585,608256.5067176818,-0.005890236706308727,5.082565067176818
2023-07-10,AAPL,186.0023651123047,MovingAverage,5,20,1,1,0,3234,122.97974014270585,601654.6285133361,-0.010853773254266064,5.01654628513336
2023-07-11,AAPL,185.4797210693359,MovingAverage,5,20,1,1,0,3234,122.97974014270585,599964.397678375,-0.0028093041337312608,4.99964397678375
2023-07-12,AAPL,187.1463623046875,MovingAverage,5,20,1,1,0,3234,122.97974014270585,605354.3154335021,0.008983729327913359,5.053543154335021
2023-07-13,AAPL,187.9056854248047,MovingAverage,5,20,1,1,0,3234,122.97974014270585,607809.9664039611,0.004056551523384133,5.078099664039611
2023-07-14,AAPL,188.0536346435547,MovingAverage,5,20,1,1,0,3234,122.97974014270585,608288.4341773986,0.0007871996181114671,5.082884341773986
2023-07-17,AAPL,191.3080139160156,MovingAverage,5,20,1,1,0,3234,122.97974014270585,618813.0967445371,0.017302092191463947,5.188130967445371
2023-07-18,AAPL,191.0515899658203,MovingAverage,5,20,1,1,0,3234,122.97974014270585,617983.8216896056,-0.0013401058563469181,5.179838216896056
2023-07-19,AAPL,192.40269470214844,MovingAverage,5,20,1,1,0,3234,122.97974014270585,622353.2944068908,0.007070529298548234,5.223532944068907
2023-07-20,AAPL,190.45989990234375,MovingAverage,5,20,1,1,0,3234,122.97974014270585,616070.2960243224,-0.010095549327100661,5.160702960243224
2023-07-21,AAPL,189.286376953125,MovingAverage,5,20,1,1,0,3234,122.97974014270585,612275.122806549,-0.00616029248977723,5.122751228065489
2023-07-24,AAPL,190.08514404296875,MovingAverage,5,20,1,1,0,3234,122.97974014270585,614858.3355751036,0.0042190392396048715,5.148583355751036
2023-07-25,AAPL,190.943115234375,MovingAverage,5,20,1,1,0,3234,122.97974014270585,617633.0144081115,0.004512712396445906,5.176330144081114
2023-07-26,AAPL,191.81097412109375,MovingAverage,5,20,1,1,0,3234,122.97974014270585,620439.6700477599,0.004544212459785868,5.204396700477599
2023-07-27,AAPL,190.54867553710935,MovingAverage,5,20,1,1,0,3234,122.97974014270585,616357.3964271543,-0.006579646366408731,5.163573964271543
2023-07-28,AAPL,193.12257385253903,MovingAverage,5,20,1,1,0,3234,122.97974014270585,624681.3835792539,0.013505130627702977,5.24681383579254
2023-07-31,AAPL,193.7340087890625,MovingAverage,5,20,1,1,0,3234,122.97974014270585,626658.7641639708,0.003165422624549885,5.266587641639708
2023-08-01,AAPL,192.90562438964844,MovingAverage,5,20,1,1,0,3234,122.97974014270585,623979.7690162658,-0.004275046166918539,5.239797690162658
2023-08-02,AAPL,189.9175262451172,MovingAverage,5,20,1,1,0,3234,122.97974014270585,614316.2596168517,-0.015486895375869447,5.143162596168517
2023-08-03,AAPL,188.52700805664065,MovingAverage,5,20,1,1,0,3234,122.97974014270585,609819.3237953186,-0.0073202291997575,5.098193237953186
2023-08-04,AAPL,179.4739227294922,MovingAverage,5,20,0,1,0,3234,122.97974014270585,580541.6458473204,-0.048010413585754086,4.805416458473204
2023-08-07,AAPL,176.3773651123047,MovingAverage,5,20,0,0,-3234,0,570527.3785133361,570527.3785133361,-0.01724986898979175,4.705273785133361
2023-08-08,AAPL,177.31419372558594,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-09,AAPL,175.72647094726562,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-10,AAPL,175.50949096679688,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-11,AAPL,175.56875610351562,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-14,AAPL,177.2178955078125,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-15,AAPL,175.2329864501953,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-16,AAPL,174.36398315429688,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-17,AAPL,171.82608032226562,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-18,AAPL,172.3099822998047,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-21,AAPL,173.64309692382812,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-22,AAPL,175.01573181152344,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-23,AAPL,178.8571319580078,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-24,AAPL,174.1763916015625,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-25,AAPL,176.3785400390625,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-28,AAPL,177.93878173828125,MovingAverage,5,20,0,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-29,AAPL,181.81967163085935,MovingAverage,5,20,1,0,0,0,570527.3785133361,570527.3785133361,0.0,4.705273785133361
2023-08-30,AAPL,185.30552673339844,MovingAverage,5,20,1,1,3078,3078,156.9672279356746,570527.3785133361,0.0,4.705273785133361
2023-08-31,AAPL,185.52281188964844,MovingAverage,5,20,1,1,0,3078,156.9672279356746,571196.1822242736,0.0011722552433508504,4.711961822242736
2023-09-01,AAPL,187.09298706054688,MovingAverage,5,20,1,1,0,3078,156.9672279356746,576029.181400299,0.008461189563987226,4.76029181400299
2023-09-05,AAPL,187.32994079589844,MovingAverage,5,20,1,1,0,3078,156.9672279356746,576758.5249977111,0.001266157377025845,4.7675852499771105
2023-09-06,AAPL,180.62478637695312,MovingAverage,5,20,1,1,0,3078,156.9672279356746,556120.0596961974,-0.03578354615841284,4.5612005969619736
2023-09-07,AAPL,175.3415985107422,MovingAverage,5,20,1,1,0,3078,156.9672279356746,539858.4074440001,-0.02924126178991071,4.398584074440001
2023-09-08,AAPL,175.953857421875,MovingAverage,5,20,1,1,0,3078,156.9672279356746,541742.9403724669,0.0034907911083374987,4.417429403724669
2023-09-11,AAPL,177.11911010742188,MovingAverage,5,20,1,1,0,3078,156.9672279356746,545329.5881385802,0.006620571305732792,4.453295881385802
2023-09-12,AAPL,174.0973663330078,MovingAverage,5,20,0,1,0,3078,156.9672279356746,536028.6608009337,-0.01705560736103484,4.360286608009337
2023-09-13,AAPL,172.0334930419922,MovingAverage,5,20,0,0,-3078,0,529676.0588111876,529676.0588111876,-0.011851235678804972,4.2967605881118764
2023-09-14,AAPL,173.54437255859375,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-09-15,AAPL,172.8234405517578,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-09-18,AAPL,175.74649047851562,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-09-19,AAPL,176.83277893066406,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-09-20,AAPL,173.2974853515625,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-09-21,AAPL,171.7569580078125,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-09-22,AAPL,172.60623168945312,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-09-25,AAPL,173.88011169433594,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-09-26,AAPL,169.8115997314453,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-09-27,AAPL,168.30068969726562,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-09-28,AAPL,168.55746459960938,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-09-29,AAPL,169.0709686279297,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-10-02,AAPL,171.5792236328125,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-10-03,AAPL,170.24609375,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-10-04,AAPL,171.49034118652344,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-10-05,AAPL,172.72474670410156,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-10-06,AAPL,175.27249145507812,MovingAverage,5,20,0,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-10-09,AAPL,176.7537384033203,MovingAverage,5,20,1,0,0,0,529676.0588111876,529676.0588111876,0.0,4.2967605881118764
2023-10-10,AAPL,176.16122436523438,MovingAverage,5,20,1,1,3006,3006,135.41836929309648,529676.0588111876,0.0,4.2967605881118764
2023-10-11,AAPL,177.55364990234375,MovingAverage,5,20,1,1,0,3006,135.41836929309648,533861.6899757384,0.007902247222472347,4.338616899757384
2023-10-12,AAPL,178.4522705078125,MovingAverage,5,20,1,1,0,3006,135.41836929309648,536562.9435157775,0.005059837764649799,4.365629435157775
